frame,video_time,scoreboard_present
132708,2214.012,1
132720,2214.212,1
132732,2214.412,1
132744,2214.612,1
132756,2214.813,1
132768,2215.013,1
132780,2215.213,1
132792,2215.413,1
132804,2215.613,1
132816,2215.814,1
132828,2216.014,1
132840,2216.214,1
132852,2216.414,1
132864,2216.614,1
132876,2216.815,1
132888,2217.015,1
132900,2217.215,1
132912,2217.415,1
132924,2217.615,1
132936,2217.816,1
132948,2218.016,1
132960,2218.216,1
132972,2218.416,1
132984,2218.616,1
132996,2218.817,1
133008,2219.017,1
133020,2219.217,1
133032,2219.417,1
133044,2219.617,1
133056,2219.818,1
133068,2220.018,1
133080,2220.218,1
133092,2220.418,1
133104,2220.618,1
133116,2220.819,1
133128,2221.019,1
133140,2221.219,1
133152,2221.419,1
133164,2221.619,1
133176,2221.82,1
133188,2222.02,1
133200,2222.22,1
133212,2222.42,1
133224,2222.62,1
133236,2222.821,1
133248,2223.021,1
133260,2223.221,1
133272,2223.421,1
133284,2223.621,1
133296,2223.822,1
133308,2224.022,1
133320,2224.222,1
133332,2224.422,1
133344,2224.622,1
133356,2224.823,1
133368,2225.023,1
133380,2225.223,1
133392,2225.423,1
133404,2225.623,1
133416,2225.824,1
133428,2226.024,1
133440,2226.224,1
133452,2226.424,1
133464,2226.624,1
133476,2226.825,1
133488,2227.025,1
133500,2227.225,1
133512,2227.425,1
133524,2227.625,1
133536,2227.826,1
133548,2228.026,1
133560,2228.226,1
133572,2228.426,1
133584,2228.626,1
133596,2228.827,1
133608,2229.027,1
133620,2229.227,1
133632,2229.427,1
133644,2229.627,1
133656,2229.828,1
133668,2230.028,1
133680,2230.228,1
133692,2230.428,1
133704,2230.628,1
133716,2230.829,1
133728,2231.029,1
133740,2231.229,1
133752,2231.429,1
133764,2231.629,1
133776,2231.83,1
133788,2232.03,1
133800,2232.23,1
133812,2232.43,1
133824,2232.63,1
133836,2232.831,1
133848,2233.031,1
133860,2233.231,1
133872,2233.431,1
133884,2233.631,1
133896,2233.832,1
133908,2234.032,1
133920,2234.232,1
133932,2234.432,1
133944,2234.632,1
133956,2234.833,1
133968,2235.033,1
133980,2235.233,1
133992,2235.433,1
134004,2235.633,1
134016,2235.834,1
134028,2236.034,1
134040,2236.234,1
134052,2236.434,1
134064,2236.634,1
134076,2236.835,1
134088,2237.035,1
134100,2237.235,1
134112,2237.435,1
134124,2237.635,1
134136,2237.836,1
134148,2238.036,1
134160,2238.236,1
134172,2238.436,1
134184,2238.636,1
134196,2238.837,1
134208,2239.037,1
134220,2239.237,1
134232,2239.437,1
134244,2239.637,1
134256,2239.838,1
134268,2240.038,1
134280,2240.238,1
134292,2240.438,1
134304,2240.638,1
134316,2240.839,1
134328,2241.039,1
134340,2241.239,1
134352,2241.439,1
134364,2241.639,1
134376,2241.84,1
134388,2242.04,1
134400,2242.24,1
134412,2242.44,1
134424,2242.64,1
134436,2242.841,1
134448,2243.041,1
134460,2243.241,1
134472,2243.441,1
134484,2243.641,1
134496,2243.842,1
134508,2244.042,1
134520,2244.242,1
134532,2244.442,1
134544,2244.642,1
134556,2244.843,1
134568,2245.043,1
134580,2245.243,1
134592,2245.443,1
134604,2245.643,1
134616,2245.844,1
134628,2246.044,1
134640,2246.244,1
134652,2246.444,1
134664,2246.644,1
134676,2246.845,1
134688,2247.045,1
134700,2247.245,1
134712,2247.445,1
134724,2247.645,1
134736,2247.846,1
134748,2248.046,1
134760,2248.246,1
134772,2248.446,1
134784,2248.646,1
134796,2248.847,1
134808,2249.047,1
134820,2249.247,1
134832,2249.447,1
134844,2249.647,1
134856,2249.848,1
134868,2250.048,1
134880,2250.248,1
134892,2250.448,1
134904,2250.648,1
134916,2250.849,1
134928,2251.049,1
134940,2251.249,1
134952,2251.449,1
134964,2251.649,1
134976,2251.85,1
134988,2252.05,1
135000,2252.25,1
135012,2252.45,1
135024,2252.65,1
135036,2252.851,1
135048,2253.051,1
135060,2253.251,1
135072,2253.451,1
135084,2253.651,1
135096,2253.852,1
135108,2254.052,1
135120,2254.252,1
135132,2254.452,1
135144,2254.652,1
135156,2254.853,1
135168,2255.053,1
135180,2255.253,1
135192,2255.453,1
135204,2255.653,1
135216,2255.854,1
135228,2256.054,1
135240,2256.254,1
135252,2256.454,1
135264,2256.654,1
135276,2256.855,1
135288,2257.055,1
135300,2257.255,1
135312,2257.455,1
135324,2257.655,1
135336,2257.856,1
135348,2258.056,1
135360,2258.256,1
135372,2258.456,1
135384,2258.656,1
135396,2258.857,1
135408,2259.057,1
135420,2259.257,1
135432,2259.457,1
135444,2259.657,1
135456,2259.858,1
135468,2260.058,1
135480,2260.258,1
135492,2260.458,1
135504,2260.658,1
135516,2260.859,1
135528,2261.059,1
135540,2261.259,1
135552,2261.459,1
135564,2261.659,1
135576,2261.86,1
135588,2262.06,1
135600,2262.26,1
135612,2262.46,1
135624,2262.66,1
135636,2262.861,1
135648,2263.061,1
135660,2263.261,1
135672,2263.461,1
135684,2263.661,1
135696,2263.862,1
135708,2264.062,1
135720,2264.262,1
135732,2264.462,1
135744,2264.662,1
135756,2264.863,1
135768,2265.063,1
135780,2265.263,1
135792,2265.463,1
135804,2265.663,1
135816,2265.864,1
135828,2266.064,1
135840,2266.264,1
135852,2266.464,1
135864,2266.664,1
135876,2266.865,1
135888,2267.065,1
135900,2267.265,1
135912,2267.465,1
135924,2267.665,1
135936,2267.866,1
135948,2268.066,1
135960,2268.266,1
135972,2268.466,1
135984,2268.666,1
135996,2268.867,1
136008,2269.067,1
136020,2269.267,1
136032,2269.467,1
136044,2269.667,1
136056,2269.868,1
136068,2270.068,1
136080,2270.268,1
136092,2270.468,1
136104,2270.668,1
136116,2270.869,1
136128,2271.069,1
136140,2271.269,1
136152,2271.469,1
136164,2271.669,1
136176,2271.87,1
136188,2272.07,1
136200,2272.27,1
136212,2272.47,1
136224,2272.67,1
136236,2272.871,1
136248,2273.071,1
136260,2273.271,1
136272,2273.471,1
136284,2273.671,1
136296,2273.872,1
136308,2274.072,1
136320,2274.272,1
136332,2274.472,1
136344,2274.672,1
136356,2274.873,1
136368,2275.073,1
136380,2275.273,1
136392,2275.473,1
136404,2275.673,1
136416,2275.874,1
136428,2276.074,1
136440,2276.274,1
136452,2276.474,1
136464,2276.674,1
136476,2276.875,1
136488,2277.075,1
136500,2277.275,1
136512,2277.475,1
136524,2277.675,1
136536,2277.876,1
136548,2278.076,1
136560,2278.276,1
136572,2278.476,1
136584,2278.676,1
136596,2278.877,1
136608,2279.077,1
136620,2279.277,1
136632,2279.477,1
136644,2279.677,1
136656,2279.878,1
136668,2280.078,1
136680,2280.278,1
136692,2280.478,1
136704,2280.678,1
136716,2280.879,1
136728,2281.079,1
136740,2281.279,1
136752,2281.479,1
136764,2281.679,1
136776,2281.88,1
136788,2282.08,1
136800,2282.28,1
136812,2282.48,1
136824,2282.68,1
136836,2282.881,1
136848,2283.081,1
136860,2283.281,1
136872,2283.481,1
136884,2283.681,1
136896,2283.882,1
136908,2284.082,1
136920,2284.282,1
136932,2284.482,1
136944,2284.682,1
136956,2284.883,1
136968,2285.083,1
136980,2285.283,1
136992,2285.483,1
137004,2285.683,1
137016,2285.884,1
137028,2286.084,1
137040,2286.284,1
137052,2286.484,1
137064,2286.684,1
137076,2286.885,1
137088,2287.085,1
137100,2287.285,1
137112,2287.485,1
137124,2287.685,1
137136,2287.886,1
137148,2288.086,1
137160,2288.286,1
137172,2288.486,1
137184,2288.686,1
137196,2288.887,1
137208,2289.087,1
137220,2289.287,1
137232,2289.487,1
137244,2289.687,1
137256,2289.888,1
137268,2290.088,1
137280,2290.288,1
137292,2290.488,1
137304,2290.688,1
137316,2290.889,1
137328,2291.089,1
137340,2291.289,1
137352,2291.489,1
137364,2291.689,1
137376,2291.89,1
137388,2292.09,1
137400,2292.29,1
137412,2292.49,1
137424,2292.69,1
137436,2292.891,1
137448,2293.091,1
137460,2293.291,1
137472,2293.491,1
137484,2293.691,1
137496,2293.892,1
137508,2294.092,1
137520,2294.292,1
137532,2294.492,1
137544,2294.692,1
137556,2294.893,1
137568,2295.093,1
137580,2295.293,1
137592,2295.493,1
137604,2295.693,1
137616,2295.894,1
137628,2296.094,1
137640,2296.294,1
137652,2296.494,1
137664,2296.694,1
137676,2296.895,1
137688,2297.095,1
137700,2297.295,1
137712,2297.495,1
137724,2297.695,1
137736,2297.896,1
137748,2298.096,1
137760,2298.296,1
137772,2298.496,1
137784,2298.696,1
137796,2298.897,1
137808,2299.097,1
137820,2299.297,1
137832,2299.497,1
137844,2299.697,1
137856,2299.898,1
137868,2300.098,1
137880,2300.298,1
137892,2300.498,1
137904,2300.698,1
137916,2300.899,1
137928,2301.099,1
137940,2301.299,1
137952,2301.499,1
137964,2301.699,1
137976,2301.9,1
137988,2302.1,1
138000,2302.3,1
138012,2302.5,1
138024,2302.7,1
138036,2302.901,1
138048,2303.101,1
138060,2303.301,1
138072,2303.501,1
138084,2303.701,1
138096,2303.902,1
138108,2304.102,1
138120,2304.302,1
138132,2304.502,1
138144,2304.702,1
138156,2304.903,1
138168,2305.103,1
138180,2305.303,1
138192,2305.503,1
138204,2305.703,1
138216,2305.904,1
138228,2306.104,1
138240,2306.304,1
138252,2306.504,1
138264,2306.704,1
138276,2306.905,1
138288,2307.105,1
138300,2307.305,1
138312,2307.505,1
138324,2307.705,1
138336,2307.906,1
138348,2308.106,1
138360,2308.306,1
138372,2308.506,1
138384,2308.706,1
138396,2308.907,1
138408,2309.107,1
138420,2309.307,1
138432,2309.507,1
138444,2309.707,1
138456,2309.908,1
138468,2310.108,1
138480,2310.308,1
138492,2310.508,1
138504,2310.708,1
138516,2310.909,1
138528,2311.109,1
138540,2311.309,1
138552,2311.509,1
138564,2311.709,1
138576,2311.91,1
138588,2312.11,1
138600,2312.31,1
138612,2312.51,1
138624,2312.71,1
138636,2312.911,1
138648,2313.111,1
138660,2313.311,1
138672,2313.511,1
138684,2313.711,1
138696,2313.912,1
138708,2314.112,1
138720,2314.312,1
138732,2314.512,1
138744,2314.712,1
138756,2314.913,1
138768,2315.113,1
138780,2315.313,1
138792,2315.513,1
138804,2315.713,1
138816,2315.914,1
138828,2316.114,1
138840,2316.314,1
138852,2316.514,1
138864,2316.714,1
138876,2316.915,1
138888,2317.115,1
138900,2317.315,1
138912,2317.515,1
138924,2317.715,1
138936,2317.916,1
138948,2318.116,1
138960,2318.316,1
138972,2318.516,1
138984,2318.716,1
138996,2318.917,1
139008,2319.117,1
139020,2319.317,1
139032,2319.517,1
139044,2319.717,1
139056,2319.918,1
139068,2320.118,1
139080,2320.318,1
139092,2320.518,1
139104,2320.718,1
139116,2320.919,1
139128,2321.119,1
139140,2321.319,1
139152,2321.519,1
139164,2321.719,1
139176,2321.92,1
139188,2322.12,1
139200,2322.32,1
139212,2322.52,1
139224,2322.72,1
139236,2322.921,1
139248,2323.121,1
139260,2323.321,1
139272,2323.521,1
139284,2323.721,1
139296,2323.922,1
139308,2324.122,1
139320,2324.322,1
139332,2324.522,1
139344,2324.722,1
139356,2324.923,1
139368,2325.123,1
139380,2325.323,1
139392,2325.523,1
139404,2325.723,1
139416,2325.924,1
139428,2326.124,1
139440,2326.324,1
139452,2326.524,1
139464,2326.724,1
139476,2326.925,1
139488,2327.125,1
139500,2327.325,1
139512,2327.525,1
139524,2327.725,1
139536,2327.926,1
139548,2328.126,1
139560,2328.326,1
139572,2328.526,1
139584,2328.726,1
139596,2328.927,1
139608,2329.127,1
139620,2329.327,1
139632,2329.527,1
139644,2329.727,1
139656,2329.928,1
139668,2330.128,1
139680,2330.328,1
139692,2330.528,1
139704,2330.728,1
139716,2330.929,1
139728,2331.129,1
139740,2331.329,1
139752,2331.529,1
139764,2331.729,1
139776,2331.93,1
139788,2332.13,1
139800,2332.33,1
139812,2332.53,1
139824,2332.73,1
139836,2332.931,1
139848,2333.131,1
139860,2333.331,1
139872,2333.531,1
139884,2333.731,1
139896,2333.932,1
139908,2334.132,1
139920,2334.332,1
139932,2334.532,1
139944,2334.732,1
139956,2334.933,1
139968,2335.133,1
139980,2335.333,1
139992,2335.533,1
140004,2335.733,1
140016,2335.934,1
140028,2336.134,1
140040,2336.334,1
140052,2336.534,1
140064,2336.734,1
140076,2336.935,1
140088,2337.135,1
140100,2337.335,1
140112,2337.535,1
140124,2337.735,1
140136,2337.936,1
140148,2338.136,1
140160,2338.336,1
140172,2338.536,1
140184,2338.736,1
140196,2338.937,1
140208,2339.137,1
140220,2339.337,1
140232,2339.537,1
140244,2339.737,1
140256,2339.938,1
140268,2340.138,1
140280,2340.338,1
140292,2340.538,1
140304,2340.738,1
140316,2340.939,1
140328,2341.139,1
140340,2341.339,1
140352,2341.539,1
140364,2341.739,1
140376,2341.94,1
140388,2342.14,1
140400,2342.34,1
140412,2342.54,1
140424,2342.74,1
140436,2342.941,1
140448,2343.141,1
140460,2343.341,1
140472,2343.541,1
140484,2343.741,1
140496,2343.942,1
140508,2344.142,1
140520,2344.342,1
140532,2344.542,1
140544,2344.742,1
140556,2344.943,1
140568,2345.143,1
140580,2345.343,1
140592,2345.543,1
140604,2345.743,1
140616,2345.944,1
140628,2346.144,1
140640,2346.344,1
140652,2346.544,1
140664,2346.744,1
140676,2346.945,1
140688,2347.145,1
140700,2347.345,1
140712,2347.545,1
140724,2347.745,1
140736,2347.946,1
140748,2348.146,1
140760,2348.346,1
140772,2348.546,1
140784,2348.746,1
140796,2348.947,1
140808,2349.147,1
140820,2349.347,1
140832,2349.547,1
140844,2349.747,1
140856,2349.948,1
140868,2350.148,1
140880,2350.348,1
140892,2350.548,1
140904,2350.748,1
140916,2350.949,1
140928,2351.149,1
140940,2351.349,1
140952,2351.549,1
140964,2351.749,1
140976,2351.95,1
140988,2352.15,1
141000,2352.35,1
141012,2352.55,1
141024,2352.75,1
141036,2352.951,1
141048,2353.151,1
141060,2353.351,1
141072,2353.551,1
141084,2353.751,1
141096,2353.952,1
141108,2354.152,1
141120,2354.352,1
141132,2354.552,1
141144,2354.752,1
141156,2354.953,1
141168,2355.153,1
141180,2355.353,1
141192,2355.553,1
141204,2355.753,1
141216,2355.954,1
141228,2356.154,1
141240,2356.354,1
141252,2356.554,1
141264,2356.754,1
141276,2356.955,1
141288,2357.155,1
141300,2357.355,1
141312,2357.555,1
141324,2357.755,1
141336,2357.956,1
141348,2358.156,1
141360,2358.356,1
141372,2358.556,1
141384,2358.756,1
141396,2358.957,1
141408,2359.157,1
141420,2359.357,1
141432,2359.557,1
141444,2359.757,1
141456,2359.958,1
141468,2360.158,1
141480,2360.358,1
141492,2360.558,1
141504,2360.758,1
141516,2360.959,1
141528,2361.159,1
141540,2361.359,1
141552,2361.559,1
141564,2361.759,1
141576,2361.96,1
141588,2362.16,1
141600,2362.36,1
141612,2362.56,1
141624,2362.76,1
141636,2362.961,1
141648,2363.161,1
141660,2363.361,1
141672,2363.561,1
141684,2363.761,1
141696,2363.962,1
141708,2364.162,1
141720,2364.362,1
141732,2364.562,1
141744,2364.762,1
141756,2364.963,1
141768,2365.163,1
141780,2365.363,1
141792,2365.563,1
141804,2365.763,1
141816,2365.964,1
141828,2366.164,1
141840,2366.364,1
141852,2366.564,1
141864,2366.764,1
141876,2366.965,1
141888,2367.165,1
141900,2367.365,1
141912,2367.565,1
141924,2367.765,1
141936,2367.966,1
141948,2368.166,1
141960,2368.366,1
141972,2368.566,1
141984,2368.766,1
141996,2368.967,1
142008,2369.167,1
142020,2369.367,1
142032,2369.567,1
142044,2369.767,1
142056,2369.968,1
142068,2370.168,1
142080,2370.368,1
142092,2370.568,1
142104,2370.768,1
142116,2370.969,1
142128,2371.169,1
142140,2371.369,1
142152,2371.569,1
142164,2371.769,1
142176,2371.97,1
142188,2372.17,1
142200,2372.37,1
142212,2372.57,1
142224,2372.77,1
142236,2372.971,1
142248,2373.171,1
142260,2373.371,1
142272,2373.571,1
142284,2373.771,1
142296,2373.972,1
142308,2374.172,1
142320,2374.372,1
142332,2374.572,1
142344,2374.772,1
142356,2374.973,1
142368,2375.173,1
142380,2375.373,1
142392,2375.573,1
142404,2375.773,1
142416,2375.974,1
142428,2376.174,1
142440,2376.374,1
142452,2376.574,1
142464,2376.774,1
142476,2376.975,1
142488,2377.175,1
142500,2377.375,1
142512,2377.575,1
142524,2377.775,1
142536,2377.976,1
142548,2378.176,1
142560,2378.376,1
142572,2378.576,1
142584,2378.776,1
142596,2378.977,1
142608,2379.177,1
142620,2379.377,1
142632,2379.577,1
142644,2379.777,1
142656,2379.978,1
142668,2380.178,1
142680,2380.378,1
142692,2380.578,1
142704,2380.778,1
142716,2380.979,1
142728,2381.179,1
142740,2381.379,1
142752,2381.579,1
142764,2381.779,1
142776,2381.98,1
142788,2382.18,1
142800,2382.38,1
142812,2382.58,1
142824,2382.78,1
142836,2382.981,1
142848,2383.181,1
142860,2383.381,1
142872,2383.581,1
142884,2383.781,1
142896,2383.982,1
142908,2384.182,1
142920,2384.382,1
142932,2384.582,1
142944,2384.782,1
142956,2384.983,1
142968,2385.183,1
142980,2385.383,1
142992,2385.583,1
143004,2385.783,1
143016,2385.984,1
143028,2386.184,1
143040,2386.384,1
143052,2386.584,1
143064,2386.784,1
143076,2386.985,1
143088,2387.185,1
143100,2387.385,1
143112,2387.585,1
143124,2387.785,1
143136,2387.986,1
143148,2388.186,1
143160,2388.386,1
143172,2388.586,1
143184,2388.786,1
143196,2388.987,1
143208,2389.187,1
143220,2389.387,1
143232,2389.587,1
143244,2389.787,1
143256,2389.988,1
143268,2390.188,1
143280,2390.388,1
143292,2390.588,1
143304,2390.788,1
143316,2390.989,1
143328,2391.189,1
143340,2391.389,1
143352,2391.589,1
143364,2391.789,1
143376,2391.99,1
143388,2392.19,1
143400,2392.39,1
143412,2392.59,1
143424,2392.79,1
143436,2392.991,1
143448,2393.191,1
143460,2393.391,1
143472,2393.591,1
143484,2393.791,1
143496,2393.992,1
143508,2394.192,1
143520,2394.392,1
143532,2394.592,1
143544,2394.792,1
143556,2394.993,1
143568,2395.193,1
143580,2395.393,1
143592,2395.593,1
143604,2395.793,1
143616,2395.994,1
143628,2396.194,1
143640,2396.394,1
143652,2396.594,1
143664,2396.794,1
143676,2396.995,1
143688,2397.195,1
143700,2397.395,1
143712,2397.595,1
143724,2397.795,1
143736,2397.996,1
143748,2398.196,1
143760,2398.396,1
143772,2398.596,1
143784,2398.796,1
143796,2398.997,1
143808,2399.197,1
143820,2399.397,1
143832,2399.597,1
143844,2399.797,1
143856,2399.998,1
143868,2400.198,1
143880,2400.398,1
143892,2400.598,1
143904,2400.798,1
143916,2400.999,1
143928,2401.199,1
143940,2401.399,1
143952,2401.599,1
143964,2401.799,1
143976,2402.0,1
143988,2402.2,1
144000,2402.4,1
144012,2402.6,1
144024,2402.8,1
144036,2403.001,1
144048,2403.201,1
144060,2403.401,1
144072,2403.601,1
144084,2403.801,1
144096,2404.002,1
144108,2404.202,1
144120,2404.402,1
144132,2404.602,1
144144,2404.802,1
144156,2405.003,1
144168,2405.203,1
144180,2405.403,1
144192,2405.603,1
144204,2405.803,1
144216,2406.004,1
144228,2406.204,1
144240,2406.404,1
144252,2406.604,1
144264,2406.804,1
144276,2407.005,1
144288,2407.205,1
144300,2407.405,1
144312,2407.605,1
144324,2407.805,1
144336,2408.006,1
144348,2408.206,1
144360,2408.406,1
144372,2408.606,1
144384,2408.806,1
144396,2409.007,1
144408,2409.207,1
144420,2409.407,1
144432,2409.607,1
144444,2409.807,1
144456,2410.008,1
144468,2410.208,1
144480,2410.408,1
144492,2410.608,1
144504,2410.808,1
144516,2411.009,1
144528,2411.209,1
144540,2411.409,1
144552,2411.609,1
144564,2411.809,1
144576,2412.01,1
144588,2412.21,1
144600,2412.41,1
144612,2412.61,1
144624,2412.81,1
144636,2413.011,1
144648,2413.211,1
144660,2413.411,1
144672,2413.611,1
144684,2413.811,1
144696,2414.012,1
144708,2414.212,1
144720,2414.412,1
144732,2414.612,1
144744,2414.812,1
144756,2415.013,1
144768,2415.213,1
144780,2415.413,1
144792,2415.613,1
144804,2415.813,1
144816,2416.014,1
144828,2416.214,1
144840,2416.414,1
144852,2416.614,1
144864,2416.814,1
144876,2417.015,1
144888,2417.215,1
144900,2417.415,1
144912,2417.615,1
144924,2417.815,1
144936,2418.016,1
144948,2418.216,1
144960,2418.416,1
144972,2418.616,1
144984,2418.816,1
144996,2419.017,1
145008,2419.217,1
145020,2419.417,1
145032,2419.617,1
145044,2419.817,1
145056,2420.018,1
145068,2420.218,1
145080,2420.418,1
145092,2420.618,1
145104,2420.818,1
145116,2421.019,1
145128,2421.219,1
145140,2421.419,1
145152,2421.619,1
145164,2421.819,1
145176,2422.02,1
145188,2422.22,1
145200,2422.42,1
145212,2422.62,1
145224,2422.82,1
145236,2423.021,1
145248,2423.221,1
145260,2423.421,1
145272,2423.621,1
145284,2423.821,1
145296,2424.022,1
145308,2424.222,1
145320,2424.422,1
145332,2424.622,1
145344,2424.822,1
145356,2425.023,1
145368,2425.223,1
145380,2425.423,1
145392,2425.623,1
145404,2425.823,1
145416,2426.024,1
145428,2426.224,1
145440,2426.424,1
145452,2426.624,1
145464,2426.824,1
145476,2427.025,1
145488,2427.225,1
145500,2427.425,1
145512,2427.625,1
145524,2427.825,1
145536,2428.026,1
145548,2428.226,1
145560,2428.426,1
145572,2428.626,1
145584,2428.826,1
145596,2429.027,1
145608,2429.227,1
145620,2429.427,1
145632,2429.627,1
145644,2429.827,1
145656,2430.028,1
145668,2430.228,1
145680,2430.428,1
145692,2430.628,1
145704,2430.828,1
145716,2431.029,1
145728,2431.229,1
145740,2431.429,1
145752,2431.629,1
145764,2431.829,1
145776,2432.03,1
145788,2432.23,1
145800,2432.43,1
145812,2432.63,1
145824,2432.83,1
145836,2433.031,1
145848,2433.231,1
145860,2433.431,1
145872,2433.631,1
145884,2433.831,1
145896,2434.032,1
145908,2434.232,1
145920,2434.432,1
145932,2434.632,1
145944,2434.832,1
145956,2435.033,1
145968,2435.233,1
145980,2435.433,1
145992,2435.633,1
146004,2435.833,1
146016,2436.034,1
146028,2436.234,1
146040,2436.434,1
146052,2436.634,1
146064,2436.834,1
146076,2437.035,1
146088,2437.235,1
146100,2437.435,1
146112,2437.635,1
146124,2437.835,1
146136,2438.036,1
146148,2438.236,1
146160,2438.436,1
146172,2438.636,1
146184,2438.836,1
146196,2439.037,1
146208,2439.237,1
146220,2439.437,0
146232,2439.637,0
146244,2439.837,0
146256,2440.038,0
146268,2440.238,0
146280,2440.438,0
146292,2440.638,1
146304,2440.838,1
146316,2441.039,1
146328,2441.239,1
146340,2441.439,1
146352,2441.639,1
146364,2441.839,1
146376,2442.04,1
146388,2442.24,1
146400,2442.44,1
146412,2442.64,1
146424,2442.84,1
146436,2443.041,1
146448,2443.241,1
146460,2443.441,1
146472,2443.641,1
146484,2443.841,1
146496,2444.042,1
146508,2444.242,1
146520,2444.442,0
146532,2444.642,0
146544,2444.842,0
146556,2445.043,0
146568,2445.243,0
146580,2445.443,0
146592,2445.643,0
146604,2445.843,0
146616,2446.044,0
146628,2446.244,0
146640,2446.444,0
146652,2446.644,0
146664,2446.844,0
146676,2447.045,0
146688,2447.245,0
146700,2447.445,1
146712,2447.645,1
146724,2447.845,1
146736,2448.046,1
146748,2448.246,1
146760,2448.446,1
146772,2448.646,1
146784,2448.846,1
146796,2449.047,0
146808,2449.247,0
146820,2449.447,0
146832,2449.647,0
146844,2449.847,0
146856,2450.048,0
146868,2450.248,0
146880,2450.448,0
146892,2450.648,0
146904,2450.848,0
146916,2451.049,0
146928,2451.249,0
146940,2451.449,0
146952,2451.649,0
146964,2451.849,0
146976,2452.05,0
146988,2452.25,0
147000,2452.45,0
147012,2452.65,0
147024,2452.85,0
147036,2453.051,0
147048,2453.251,0
147060,2453.451,0
147072,2453.651,0
147084,2453.851,0
147096,2454.052,0
147108,2454.252,0
147120,2454.452,0
147132,2454.652,0
147144,2454.852,0
147156,2455.053,0
147168,2455.253,0
147180,2455.453,0
147192,2455.653,0
147204,2455.853,0
147216,2456.054,0
147228,2456.254,0
147240,2456.454,0
147252,2456.654,0
147264,2456.854,0
147276,2457.055,0
147288,2457.255,0
147300,2457.455,0
147312,2457.655,0
147324,2457.855,0
147336,2458.056,0
147348,2458.256,0
147360,2458.456,0
147372,2458.656,0
147384,2458.856,0
147396,2459.057,0
147408,2459.257,0
147420,2459.457,0
147432,2459.657,0
147444,2459.857,1
147456,2460.058,1
147468,2460.258,1
147480,2460.458,1
147492,2460.658,1
147504,2460.858,1
147516,2461.059,1
147528,2461.259,1
147540,2461.459,1
147552,2461.659,1
147564,2461.859,1
147576,2462.06,1
147588,2462.26,1
147600,2462.46,1
147612,2462.66,1
147624,2462.86,1
147636,2463.061,1
147648,2463.261,1
147660,2463.461,1
147672,2463.661,1
147684,2463.861,1
147696,2464.062,1
147708,2464.262,1
147720,2464.462,1
147732,2464.662,1
147744,2464.862,1
147756,2465.063,1
147768,2465.263,1
147780,2465.463,1
147792,2465.663,1
147804,2465.863,1
147816,2466.064,1
147828,2466.264,1
147840,2466.464,1
147852,2466.664,1
147864,2466.864,1
147876,2467.065,1
147888,2467.265,1
147900,2467.465,1
147912,2467.665,1
147924,2467.865,1
147936,2468.066,1
147948,2468.266,1
147960,2468.466,1
147972,2468.666,1
147984,2468.866,1
147996,2469.067,1
148008,2469.267,1
148020,2469.467,1
148032,2469.667,1
148044,2469.867,1
148056,2470.068,1
148068,2470.268,1
148080,2470.468,1
148092,2470.668,1
148104,2470.868,1
148116,2471.069,1
148128,2471.269,1
148140,2471.469,1
148152,2471.669,1
148164,2471.869,1
148176,2472.07,1
148188,2472.27,1
148200,2472.47,1
148212,2472.67,1
148224,2472.87,1
148236,2473.071,1
148248,2473.271,1
148260,2473.471,1
148272,2473.671,1
148284,2473.871,1
148296,2474.072,1
148308,2474.272,1
148320,2474.472,1
148332,2474.672,1
148344,2474.872,1
148356,2475.073,1
148368,2475.273,1
148380,2475.473,1
148392,2475.673,1
148404,2475.873,1
148416,2476.074,1
148428,2476.274,1
148440,2476.474,1
148452,2476.674,1
148464,2476.874,1
148476,2477.075,1
148488,2477.275,1
148500,2477.475,1
148512,2477.675,1
148524,2477.875,1
148536,2478.076,1
148548,2478.276,1
148560,2478.476,1
148572,2478.676,1
148584,2478.876,1
148596,2479.077,1
148608,2479.277,1
148620,2479.477,1
148632,2479.677,1
148644,2479.877,1
148656,2480.078,1
148668,2480.278,1
148680,2480.478,1
148692,2480.678,1
148704,2480.878,1
148716,2481.079,1
148728,2481.279,1
148740,2481.479,1
148752,2481.679,1
148764,2481.879,1
148776,2482.08,1
148788,2482.28,1
148800,2482.48,1
148812,2482.68,1
148824,2482.88,1
148836,2483.081,1
148848,2483.281,1
148860,2483.481,1
148872,2483.681,1
148884,2483.881,1
148896,2484.082,1
148908,2484.282,1
148920,2484.482,1
148932,2484.682,1
148944,2484.882,1
148956,2485.083,1
148968,2485.283,1
148980,2485.483,1
148992,2485.683,1
149004,2485.883,1
149016,2486.084,1
149028,2486.284,1
149040,2486.484,1
149052,2486.684,1
149064,2486.884,1
149076,2487.085,1
149088,2487.285,1
149100,2487.485,1
149112,2487.685,1
149124,2487.885,1
149136,2488.086,1
149148,2488.286,1
149160,2488.486,1
149172,2488.686,1
149184,2488.886,1
149196,2489.087,1
149208,2489.287,1
149220,2489.487,1
149232,2489.687,1
149244,2489.887,1
149256,2490.088,1
149268,2490.288,1
149280,2490.488,1
149292,2490.688,1
149304,2490.888,1
149316,2491.089,1
149328,2491.289,1
149340,2491.489,1
149352,2491.689,1
149364,2491.889,1
149376,2492.09,1
149388,2492.29,1
149400,2492.49,1
149412,2492.69,1
149424,2492.89,1
149436,2493.091,1
149448,2493.291,1
149460,2493.491,1
149472,2493.691,1
